service_id,date,exception_type
"766_66220","20160506","1"
"766_66220","20160509","1"
"766_66220","20160510","1"
"766_66220","20160511","1"
"766_66220","20160512","1"
"766_66220","20160513","1"
"766_66303","20160314","1"
"766_66303","20160315","1"
"766_66303","20160316","1"
"766_66303","20160317","1"
"766_66303","20160318","1"
"766_66303","20160321","1"
"766_66303","20160322","1"
"766_66303","20160323","1"
"766_66303","20160330","1"
"766_66303","20160331","1"
"766_66303","20160401","1"
"766_66303","20160404","1"
"766_66303","20160405","1"
"766_66303","20160406","1"
"766_66303","20160407","1"
"766_66303","20160408","1"
"766_66303","20160411","1"
"766_66303","20160412","1"
"766_66303","20160413","1"
"766_66303","20160414","1"
"766_66303","20160415","1"
"766_66303","20160418","1"
"766_66303","20160419","1"
"766_66303","20160420","1"
"766_66303","20160421","1"
"766_66303","20160422","1"
"766_66303","20160426","1"
"766_66303","20160427","1"
"766_66303","20160428","1"
"766_66303","20160429","1"
"766_66303","20160502","1"
"766_66303","20160503","1"
"766_66303","20160504","1"
"766_66303","20160505","1"
"766_66303","20160506","1"
"766_66303","20160509","1"
"766_66303","20160510","1"
"766_66303","20160511","1"
"766_66303","20160512","1"
"766_66303","20160513","1"
"766_66304","20160314","1"
"766_66304","20160315","1"
"766_66304","20160316","1"
"766_66304","20160317","1"
"766_66304","20160318","1"
"766_66304","20160321","1"
"766_66304","20160322","1"
"766_66304","20160323","1"
"766_66304","20160330","1"
"766_66304","20160331","1"
"766_66304","20160401","1"
"766_66304","20160404","1"
"766_66304","20160405","1"
"766_66304","20160406","1"
"766_66304","20160407","1"
"766_66304","20160408","1"
"766_66304","20160411","1"
"766_66304","20160412","1"
"766_66304","20160413","1"
"766_66304","20160414","1"
"766_66304","20160415","1"
"766_66304","20160418","1"
"766_66304","20160419","1"
"766_66304","20160420","1"
"766_66304","20160421","1"
"766_66304","20160422","1"
"766_66304","20160426","1"
"766_66304","20160427","1"
"766_66304","20160428","1"
"766_66304","20160429","1"
"766_66304","20160502","1"
"766_66304","20160503","1"
"766_66304","20160504","1"
"766_66304","20160505","1"
"766_66304","20160506","1"
"766_66304","20160509","1"
"766_66304","20160510","1"
"766_66304","20160511","1"
"766_66304","20160512","1"
"766_66304","20160513","1"
"766_66305","20160314","1"
"766_66305","20160315","1"
"766_66305","20160316","1"
"766_66305","20160317","1"
"766_66305","20160318","1"
"766_66305","20160321","1"
"766_66305","20160322","1"
"766_66305","20160323","1"
"766_66305","20160330","1"
"766_66305","20160331","1"
"766_66305","20160401","1"
"766_66305","20160404","1"
"766_66305","20160405","1"
"766_66305","20160406","1"
"766_66305","20160407","1"
"766_66305","20160408","1"
"766_66305","20160411","1"
"766_66305","20160412","1"
"766_66305","20160413","1"
"766_66305","20160414","1"
"766_66305","20160415","1"
"766_66305","20160418","1"
"766_66305","20160419","1"
"766_66305","20160420","1"
"766_66305","20160421","1"
"766_66305","20160422","1"
"766_66305","20160426","1"
"766_66305","20160427","1"
"766_66305","20160428","1"
"766_66305","20160429","1"
"766_66305","20160502","1"
"766_66305","20160503","1"
"766_66305","20160504","1"
"766_66305","20160505","1"
"766_66305","20160506","1"
"766_66305","20160509","1"
"766_66305","20160510","1"
"766_66305","20160511","1"
"766_66305","20160512","1"
"766_66305","20160513","1"
"766_66307","20160319","1"
"766_66307","20160324","1"
"766_66307","20160325","1"
"766_66307","20160326","1"
"766_66307","20160402","1"
"766_66307","20160409","1"
"766_66307","20160416","1"
"766_66307","20160423","1"
"766_66307","20160430","1"
"766_66307","20160507","1"
"766_66307","20160514","1"
"766_66314","20160324","1"
"766_66314","20160325","1"
"766_66315","20160314","1"
"766_66315","20160315","1"
"766_66315","20160316","1"
"766_66315","20160317","1"
"766_66315","20160318","1"
"766_66315","20160321","1"
"766_66315","20160322","1"
"766_66315","20160323","1"
"766_66315","20160330","1"
"766_66315","20160331","1"
"766_66315","20160401","1"
"766_66315","20160404","1"
"766_66315","20160405","1"
"766_66315","20160406","1"
"766_66315","20160407","1"
"766_66315","20160408","1"
"766_66315","20160411","1"
"766_66315","20160412","1"
"766_66315","20160413","1"
"766_66315","20160414","1"
"766_66315","20160415","1"
"766_66315","20160418","1"
"766_66315","20160419","1"
"766_66315","20160420","1"
"766_66315","20160421","1"
"766_66315","20160422","1"
"766_66315","20160426","1"
"766_66315","20160427","1"
"766_66315","20160428","1"
"766_66315","20160429","1"
"766_66315","20160502","1"
"766_66315","20160503","1"
"766_66315","20160504","1"
"766_66315","20160505","1"
"766_66315","20160506","1"
"766_66315","20160509","1"
"766_66315","20160510","1"
"766_66315","20160511","1"
"766_66315","20160512","1"
"766_66315","20160513","1"
"766_66316","20160319","1"
"766_66316","20160402","1"
"766_66316","20160409","1"
"766_66316","20160416","1"
"766_66316","20160423","1"
"766_66316","20160430","1"
"766_66316","20160507","1"
"766_66316","20160514","1"
"766_66318","20160329","1"
"766_66319","20160326","1"
"766_66407","20160314","1"
"766_66407","20160315","1"
"766_66407","20160316","1"
"766_66407","20160317","1"
"766_66407","20160318","1"
"766_66407","20160321","1"
"766_66407","20160322","1"
"766_66407","20160323","1"
"766_66407","20160329","1"
"766_66407","20160330","1"
"766_66407","20160331","1"
"766_66407","20160401","1"
"766_66407","20160404","1"
"766_66407","20160405","1"
"766_66407","20160406","1"
"766_66407","20160407","1"
"766_66407","20160408","1"
"766_66407","20160411","1"
"766_66407","20160412","1"
"766_66407","20160413","1"
"766_66407","20160414","1"
"766_66407","20160415","1"
"766_66407","20160418","1"
"766_66407","20160419","1"
"766_66407","20160420","1"
"766_66407","20160421","1"
"766_66407","20160422","1"
"766_66407","20160426","1"
"766_66407","20160427","1"
"766_66407","20160428","1"
"766_66407","20160429","1"
"766_66407","20160502","1"
"766_66407","20160503","1"
"766_66407","20160504","1"
"766_66407","20160505","1"
"766_66407","20160506","1"
"766_66407","20160509","1"
"766_66407","20160510","1"
"766_66407","20160511","1"
"766_66407","20160512","1"
"766_66407","20160513","1"
"766_66408","20160320","1"
"766_66408","20160327","1"
"766_66408","20160328","1"
"766_66408","20160403","1"
"766_66408","20160410","1"
"766_66408","20160417","1"
"766_66408","20160424","1"
"766_66408","20160425","1"
"766_66408","20160508","1"
"766_66409","20160319","1"
"766_66409","20160324","1"
"766_66409","20160325","1"
"766_66409","20160326","1"
"766_66409","20160402","1"
"766_66409","20160409","1"
"766_66409","20160416","1"
"766_66409","20160423","1"
"766_66409","20160430","1"
"766_66409","20160507","1"
"766_66409","20160514","1"
"766_66444","20160320","1"
"766_66444","20160327","1"
"766_66444","20160328","1"
"766_66444","20160403","1"
"766_66444","20160410","1"
"766_66444","20160417","1"
"766_66444","20160424","1"
"766_66444","20160425","1"
"766_66444","20160508","1"
"766_66445","20160319","1"
"766_66445","20160324","1"
"766_66445","20160325","1"
"766_66445","20160326","1"
"766_66445","20160402","1"
"766_66445","20160409","1"
"766_66445","20160416","1"
"766_66445","20160423","1"
"766_66445","20160430","1"
"766_66445","20160507","1"
"766_66445","20160514","1"
"766_66741","20160324","1"
"766_66741","20160325","1"
"766_66742","20160314","1"
"766_66742","20160315","1"
"766_66742","20160316","1"
"766_66742","20160317","1"
"766_66742","20160318","1"
"766_66742","20160321","1"
"766_66742","20160322","1"
"766_66742","20160323","1"
"766_66742","20160330","1"
"766_66742","20160331","1"
"766_66742","20160401","1"
"766_66742","20160404","1"
"766_66742","20160405","1"
"766_66742","20160406","1"
"766_66742","20160407","1"
"766_66742","20160408","1"
"766_66742","20160411","1"
"766_66742","20160412","1"
"766_66742","20160413","1"
"766_66742","20160414","1"
"766_66742","20160415","1"
"766_66742","20160418","1"
"766_66742","20160419","1"
"766_66742","20160420","1"
"766_66742","20160421","1"
"766_66742","20160422","1"
"766_66742","20160426","1"
"766_66742","20160427","1"
"766_66742","20160428","1"
"766_66742","20160429","1"
"766_66742","20160502","1"
"766_66742","20160503","1"
"766_66742","20160504","1"
"766_66742","20160505","1"
"766_66742","20160506","1"
"766_66742","20160509","1"
"766_66742","20160510","1"
"766_66742","20160511","1"
"766_66742","20160512","1"
"766_66742","20160513","1"
"766_66743","20160329","1"
"766_66745","20160319","1"
"766_66745","20160402","1"
"766_66745","20160409","1"
"766_66745","20160416","1"
"766_66745","20160423","1"
"766_66745","20160430","1"
"766_66745","20160507","1"
"766_66745","20160514","1"
"766_66747","20160326","1"
"766_66748","20160320","1"
"766_66748","20160327","1"
"766_66748","20160328","1"
"766_66748","20160403","1"
"766_66748","20160410","1"
"766_66748","20160417","1"
"766_66748","20160424","1"
"766_66748","20160425","1"
"766_66748","20160508","1"
"766_66750","20160501","1"
"766_66785","20160316","1"
"766_66785","20160323","1"
"766_66785","20160330","1"
"766_66785","20160406","1"
"766_66785","20160413","1"
"766_66785","20160420","1"
"766_66785","20160427","1"
"766_66785","20160504","1"
"766_66785","20160511","1"
"766_66864","20160324","1"
"766_66864","20160325","1"
"766_66865","20160314","1"
"766_66865","20160315","1"
"766_66865","20160316","1"
"766_66865","20160317","1"
"766_66865","20160318","1"
"766_66865","20160321","1"
"766_66865","20160322","1"
"766_66865","20160323","1"
"766_66865","20160330","1"
"766_66865","20160331","1"
"766_66865","20160401","1"
"766_66865","20160404","1"
"766_66865","20160405","1"
"766_66865","20160406","1"
"766_66865","20160407","1"
"766_66865","20160408","1"
"766_66865","20160411","1"
"766_66865","20160412","1"
"766_66865","20160413","1"
"766_66865","20160414","1"
"766_66865","20160415","1"
"766_66865","20160418","1"
"766_66865","20160419","1"
"766_66865","20160420","1"
"766_66865","20160421","1"
"766_66865","20160422","1"
"766_66865","20160426","1"
"766_66865","20160427","1"
"766_66865","20160428","1"
"766_66865","20160429","1"
"766_66865","20160502","1"
"766_66865","20160503","1"
"766_66865","20160504","1"
"766_66865","20160505","1"
"766_66865","20160506","1"
"766_66865","20160509","1"
"766_66865","20160510","1"
"766_66865","20160511","1"
"766_66865","20160512","1"
"766_66865","20160513","1"
"766_66867","20160329","1"
"766_66870","20160314","1"
"766_66870","20160315","1"
"766_66870","20160316","1"
"766_66870","20160317","1"
"766_66870","20160318","1"
"766_66870","20160321","1"
"766_66870","20160322","1"
"766_66870","20160323","1"
"766_66870","20160330","1"
"766_66870","20160331","1"
"766_66870","20160401","1"
"766_66870","20160404","1"
"766_66870","20160405","1"
"766_66870","20160406","1"
"766_66870","20160407","1"
"766_66870","20160408","1"
"766_66870","20160411","1"
"766_66870","20160412","1"
"766_66870","20160413","1"
"766_66870","20160414","1"
"766_66870","20160415","1"
"766_66870","20160418","1"
"766_66870","20160419","1"
"766_66870","20160420","1"
"766_66870","20160421","1"
"766_66870","20160422","1"
"766_66870","20160426","1"
"766_66870","20160427","1"
"766_66870","20160428","1"
"766_66870","20160429","1"
"766_66870","20160502","1"
"766_66870","20160503","1"
"766_66870","20160504","1"
"766_66870","20160505","1"
"766_66870","20160506","1"
"766_66870","20160509","1"
"766_66870","20160510","1"
"766_66870","20160511","1"
"766_66870","20160512","1"
"766_66870","20160513","1"
"766_66871","20160324","1"
"766_66871","20160325","1"
"766_66874","20160329","1"
"766_66875","20160319","1"
"766_66875","20160402","1"
"766_66875","20160409","1"
"766_66875","20160416","1"
"766_66875","20160423","1"
"766_66875","20160430","1"
"766_66875","20160507","1"
"766_66875","20160514","1"
"766_66876","20160326","1"
"766_66881","20160314","1"
"766_66881","20160315","1"
"766_66881","20160316","1"
"766_66881","20160317","1"
"766_66881","20160318","1"
"766_66881","20160321","1"
"766_66881","20160322","1"
"766_66881","20160323","1"
"766_66881","20160330","1"
"766_66881","20160331","1"
"766_66881","20160401","1"
"766_66881","20160404","1"
"766_66881","20160405","1"
"766_66881","20160406","1"
"766_66881","20160407","1"
"766_66881","20160408","1"
"766_66881","20160411","1"
"766_66881","20160412","1"
"766_66881","20160413","1"
"766_66881","20160414","1"
"766_66881","20160415","1"
"766_66881","20160418","1"
"766_66881","20160419","1"
"766_66881","20160420","1"
"766_66881","20160421","1"
"766_66881","20160422","1"
"766_66881","20160426","1"
"766_66881","20160427","1"
"766_66881","20160428","1"
"766_66881","20160429","1"
"766_66881","20160502","1"
"766_66881","20160503","1"
"766_66881","20160504","1"
"766_66881","20160505","1"
"766_66881","20160506","1"
"766_66881","20160509","1"
"766_66881","20160510","1"
"766_66881","20160511","1"
"766_66881","20160512","1"
"766_66881","20160513","1"
"766_66882","20160324","1"
"766_66882","20160325","1"
"766_66884","20160329","1"
"766_66885","20160319","1"
"766_66885","20160402","1"
"766_66885","20160409","1"
"766_66885","20160416","1"
"766_66885","20160423","1"
"766_66885","20160430","1"
"766_66885","20160507","1"
"766_66885","20160514","1"
"766_66887","20160326","1"
"766_66888","20160320","1"
"766_66888","20160327","1"
"766_66888","20160328","1"
"766_66888","20160403","1"
"766_66888","20160410","1"
"766_66888","20160417","1"
"766_66888","20160424","1"
"766_66888","20160425","1"
"766_66888","20160508","1"
"766_66890","20160501","1"
"766_66901","20160324","1"
"766_66901","20160325","1"
"766_66904","20160501","1"
"766_66905","20160314","1"
"766_66905","20160315","1"
"766_66905","20160316","1"
"766_66905","20160317","1"
"766_66905","20160318","1"
"766_66905","20160321","1"
"766_66905","20160322","1"
"766_66905","20160323","1"
"766_66905","20160330","1"
"766_66905","20160331","1"
"766_66905","20160401","1"
"766_66905","20160404","1"
"766_66905","20160405","1"
"766_66905","20160406","1"
"766_66905","20160407","1"
"766_66905","20160408","1"
"766_66905","20160411","1"
"766_66905","20160412","1"
"766_66905","20160413","1"
"766_66905","20160414","1"
"766_66905","20160415","1"
"766_66905","20160418","1"
"766_66905","20160419","1"
"766_66905","20160420","1"
"766_66905","20160421","1"
"766_66905","20160422","1"
"766_66905","20160426","1"
"766_66905","20160427","1"
"766_66905","20160428","1"
"766_66905","20160429","1"
"766_66905","20160502","1"
